https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11086556,11086556,4550000,8300,Knokke-Heist,2022,AS_NEW,APARTMENT,APARTMENT,3,,USA_HYPER_EQUIPPED,0,0,1,73,,,302,2,,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10228933,10228933,4600000,8300,Knokke-Heist,2011,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,0,0,1,,,,163,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118080,11118080,377150,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,0,0,1,11,,,126,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist-knokke/8300/9502819,9502819,4600000,8300,Knokke-Heist Knokke,2011,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,0,0,1,17,,,163,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118083,11118083,373650,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,2,,HYPER_EQUIPPED,0,0,1,11,,,126,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118076,11118076,419760,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,2,,HYPER_EQUIPPED,0,0,1,11,,,165,4,0,AS_NEW
https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/11096855,11096855,475000,1000,Bruxelles,1900,AS_NEW,APARTMENT,DUPLEX,3,,HYPER_EQUIPPED,0,0,1,6,,,155,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118086,11118086,368500,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,0,0,1,10,,,111,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118079,11118079,275450,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,1,,HYPER_EQUIPPED,0,0,1,11,,,76,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118089,11118089,324200,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,2,,HYPER_EQUIPPED,0,0,1,10,,,97,4,0,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118082,11118082,269700,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,1,,HYPER_EQUIPPED,0,0,1,11,,,76,4,,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/11118088,11118088,368500,9890,Gavere,2021,AS_NEW,APARTMENT,APARTMENT,3,,HYPER_EQUIPPED,0,0,1,10,,,112,4,0,AS_NEW
