https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10553771,10553771,5995000,8300,Knokke-Heist,,,APARTMENT,APARTMENT,3,,,,0,,,,,,,
https://www.immoweb.be/en/classified/duplex/for-sale/knokke/8300/10551957,10551957,5995000,8300,Knokke,,,APARTMENT,DUPLEX,3,,,,0,1,25,,,283,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10590162,10590162,5995000,8300,Knokke-Heist,,,APARTMENT,APARTMENT,3,,,,0,1,,,,258,,0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/10552044,10552044,5995000,8300,Knokke,,,APARTMENT,APARTMENT,3,,,,0,1,,,,283,,0
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/knokke-heist/8300/11116686,11116686,,8300,Knokke-Heist,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/10593948,10593948,5995000,8300,Knokke-Heist,2023,AS_NEW,APARTMENT,PENTHOUSE,3,,USA_HYPER_EQUIPPED,,0,1,25,,,258,"(None,)",
https://www.immoweb.be/en/classified/penthouse/for-sale/knokke-heist/8300/10638862,10638862,5995000,8300,Knokke-Heist,,,APARTMENT,PENTHOUSE,3,,,,0,1,,,,308,,0
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10668782,10668782,5995000,8300,Knokke-Heist,,,APARTMENT,APARTMENT,3,,,,0,1,,,,283,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11110030,11110030,5995000,8300,Knokke-Heist,,,APARTMENT,APARTMENT,3,,,,0,,,,,258,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/knokke-heist/8300/9838928,9838928,,8300,Knokke-Heist,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/duplex/for-sale/knokke/8300/9951563,9951563,8100000,8300,Knokke,,,APARTMENT,DUPLEX,3,,,,0,,,,,427,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11034284,11034284,9999999,9000,Gent,,,APARTMENT,APARTMENT,2,,,,0,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11108192,11108192,290000,1000,Bruxelles,,,APARTMENT,APARTMENT,1,,,,0,,,,,60,,0
https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/11096855,11096855,475000,1000,Bruxelles,1900,AS_NEW,APARTMENT,DUPLEX,3,,HYPER_EQUIPPED,,0,1,6,,,155,"(2,)",0
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11109704,11109704,595000,1000,Bruxelles,,,APARTMENT,APARTMENT,2,,,,0,1,30,,,105,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11117933,11117933,420000,1000,Bruxelles,,,APARTMENT,APARTMENT,1,,,,0,,,,,98,,1
https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/11128582,11128582,1590000,1000,Bruxelles,,,APARTMENT,PENTHOUSE,4,,,,0,1,35,,,320,,0
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels-city/1000/11105993,11105993,,1000,Brussels City,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels-city/1000/11105895,11105895,,1000,Brussels City,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11104447,11104447,,1000,Bruxelles,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/11104340,11104340,,1000,Bruxelles,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/brussels-city/1000/11104267,11104267,,1000,Brussels City,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
